name,layer,lat,lon,weight
The Organic Shop,high_end_shop,31.484340800000002,74.4083076,0.8
Divine One,high_end_shop,31.485267400000005,74.4095218,0.8
Ali Super Store,high_end_shop,31.485442599999992,74.4096679,0.8
Waqar Heights Shopping Mall,high_end_shop,31.486714499999994,74.4107456,0.8
Zaka Mall,high_end_shop,31.5143216,74.3511215,0.8
Pearl One,high_end_shop,31.515348300000007,74.35195299999998,0.8
Pace Shopping Mall,high_end_shop,31.5158879,74.35202539999999,0.8
Blue Mall,high_end_shop,31.518802300000008,74.3515936,0.8
Tenth Avenue Mall,high_end_shop,31.5190264,74.3521246,0.8
Primark Shopping Mall,high_end_shop,31.5217505,74.3507433,0.8
Fortress Square Mall,high_end_shop,31.532358200000004,74.3631271,0.8
Hyperstar - Emporium Mall,high_end_shop,31.468161599999995,74.26659109999999,0.8
Xinhua Mall,high_end_shop,31.5074413,74.35401000000002,0.8
Al Fatah Exclusive Mall,high_end_shop,31.5070382,74.3529385,0.8
Green Valley - Mall Of Lahore,high_end_shop,31.529128399999994,74.3788234,0.8
Defence Shopping Mall,high_end_shop,31.4879676,74.3801308,0.8
Colony Market,high_end_shop,31.506191800000003,74.30321390000002,0.8
Family Store,high_end_shop,31.454646599999997,74.22749609999998,0.8
Hassan Store,high_end_shop,31.454655699999996,74.2284402,0.8
Grace Market,high_end_shop,31.43686,74.2684747,0.8
Gourmet food - temple road,high_end_shop,31.5547962,74.3158633,0.8
Al-Fatah,high_end_shop,31.4663942,74.3818327,0.8
Rafique Cloth House and fashion ghar,high_end_shop,31.4196217,74.2654035,0.8
Daroghawala Container Market,high_end_shop,31.586989899999992,74.4205293,0.8
World Real Estate,high_end_shop,31.444967199999997,74.2277887,0.8
Imtiaz Super Market - DHA,high_end_shop,31.475626200000004,74.4012686,0.8
Auriga,high_end_shop,31.52444240000001,74.34763849999999,0.8
Liberty Plaza,high_end_shop,31.50980819999999,74.3465906,0.8
Green Apple,high_end_shop,31.461442899999998,74.2751364,0.8
Muhammadi Pansar Store,high_end_shop,31.494183399999994,74.3960412,0.8
Jalal Sons,high_end_shop,31.5599589,74.32328139999998,0.8
H MALL,high_end_shop,31.56527000000001,74.3809469,0.8
Al-Fatah,high_end_shop,31.353935100000008,74.2519293,0.8
CyberMart PK,high_end_shop,31.522694799999996,74.3486896,0.8
Al-Fatah Store,high_end_shop,31.3952961,74.2478256,0.8
Rehman Khalis,high_end_shop,31.448415799999996,74.4338688,0.8
Chisti Mart,high_end_shop,31.341044300000004,74.38286049999999,0.8
ApniDukan 24SEVEN,high_end_shop,31.432341199999996,74.3557258,0.8
Shopping Jin,high_end_shop,31.550758,74.3158212,0.8
Salam Dairy,high_end_shop,31.4637218,74.308847,0.8
Carrefour Market,high_end_shop,31.38901249999999,74.2691719,0.8
Ohamza,high_end_shop,31.5788435,74.4647553,0.8
Desi Khazanay Natural Hair Care and herbal shop,high_end_shop,31.5153083,74.2944346,0.8
Unnamed high_end_shop,high_end_shop,31.5768211,74.43057959999999,0.8
Unnamed high_end_shop,high_end_shop,31.546279458028256,74.25459348055247,0.8
CSD Supermarket,high_end_shop,31.503571588850207,74.38718128672132,0.8
Unnamed high_end_shop,high_end_shop,31.562162753228904,74.32149218433372,0.8
Pace Mall,high_end_shop,31.515327223961087,74.34252329492575,0.8
Metro Cash & Carry,high_end_shop,31.47213393668962,74.32045229405612,0.8
Asif Computers,high_end_shop,31.51585940768134,74.34102736188666,0.8
Unnamed high_end_shop,high_end_shop,31.50716849424228,74.33606649263609,0.8
Model Bazar,high_end_shop,31.44394512098749,74.3011078568976,0.8
Galleria,high_end_shop,31.531805487911754,74.35142101809059,0.8
Mall 1,high_end_shop,31.518598925432098,74.34588483539454,0.8
Usman SHopping Mall,high_end_shop,31.493290500031744,74.42157729999752,0.8
Four Brothers Cash & Carry,high_end_shop,31.493018776231068,74.42092398701841,0.8
Hafiz Super Store,high_end_shop,31.474077914177343,74.40759259966144,0.8
Divine One,high_end_shop,31.48521595926412,74.40955266242372,0.8
Amanah Mall,high_end_shop,31.467024932903694,74.31579141447294,0.8
Tayyeba Super Store,high_end_shop,31.482813863342354,74.42179967596387,0.8
National Super Store,high_end_shop,31.471020931285647,74.3911703764447,0.8
Gold Crest Shopping Mall and Residency,high_end_shop,31.466540220698025,74.38194694598377,0.8
Khwaja Super Store,high_end_shop,31.45530965000847,74.36967885000035,0.8
Paradise Super Store,high_end_shop,31.45844985387236,74.37088213454909,0.8
Europa,high_end_shop,31.463443169299644,74.38625903812556,0.8
Nishat Linen,high_end_shop,31.463684800012565,74.38618000000432,0.8
CB Plaza,high_end_shop,31.52171526139648,74.37891667840204,0.8
Emporium Mall,high_end_shop,31.467052447969415,74.26592457541216,0.8
Aashiana Shopping Centre,high_end_shop,31.51256450568009,74.3426232226577,0.8
Haly Tower DHA,high_end_shop,31.475424342687287,74.40148528632938,0.8
Bismillah  General Store,high_end_shop,31.51545738733347,74.39184827548334,0.8
Grossen 21,high_end_shop,31.50168679505469,74.44566258233218,0.8
Freshly,high_end_shop,31.51046628766761,74.43301163078948,0.8
Rahat Bakers,high_end_shop,31.52947350174546,74.37697817522702,0.8
K Mart,high_end_shop,31.518998497115238,74.46161040414424,0.8
Imperial Mall,high_end_shop,31.52522394103097,74.45276914753825,0.8
Grand,high_end_shop,31.328103471299997,74.3819866951514,0.8
Makki Complex,high_end_shop,31.451744716507278,74.35237760738976,0.8
One Stop Supermarket,high_end_shop,31.434587704754353,74.35565711832434,0.8
Mall 94,high_end_shop,31.518512438238776,74.34626046548466,0.8
Wilson's Specialty Mall,high_end_shop,31.521445193399746,74.34745309494555,0.8
Imperial Mall Paragon CIty,high_end_shop,31.525208218542502,74.45301582795358,0.8
City Mall,high_end_shop,31.523513877270233,74.34854082765683,0.8
ZAKA Mall,high_end_shop,31.52212464018644,74.35032851232502,0.8
Tenth Avenue Mall,high_end_shop,31.51902031058224,74.35218382514601,0.8
Pace Shopping Mall,high_end_shop,31.515927523107006,74.35222681816988,0.8
Supa.pk,high_end_shop,31.471089124590897,74.37254726197294,0.8
New Auriga Shopping Mall,high_end_shop,31.524882888522722,74.34784356562864,0.8
Lucky Centre Jail Road,high_end_shop,31.548159238053252,74.31594805590487,0.8
Avenue Mall,high_end_shop,31.485331051760138,74.40853619881027,0.8
Askari Mall,high_end_shop,31.45271867512853,74.43710266906987,0.8
Unnamed high_end_shop,high_end_shop,31.44203962149845,74.42977466727513,0.8
Unnamed high_end_shop,high_end_shop,31.441883833887605,74.43030877442187,0.8
Dolmen Mall,high_end_shop,31.466990568886576,74.43589286130066,0.8
Imtiaz Mega Gulshan-e-Ravi,high_end_shop,31.550768895985463,74.2806050274486,0.8
Sony Electronics,books_and_tech,31.517711999999992,74.29196760000002,0.7
Pak Book,books_and_tech,31.5524975,74.3193863,0.7
Pakistan Bookshops ,books_and_tech,31.5956914,74.4994099,0.7
Deema Bookstore,books_and_tech,31.562820200000004,74.3810178,0.7
Madina Electric & Electronics,books_and_tech,31.5236834,74.3175527,0.7
الفتح الیکٹرونکس,books_and_tech,31.5244487,74.31854359999998,0.7
National Book Centre ,books_and_tech,31.520467999999997,74.3224061,0.7
Azher Book Centre,books_and_tech,31.520275300000005,74.3211916,0.7
Al-Fateh Electric Store,books_and_tech,31.524475299999988,74.318605,0.7
Iqbal Book Centrt,books_and_tech,31.518542599999996,74.3187218,0.7
Unnamed books_and_tech,books_and_tech,31.599473899999996,74.3434863,0.7
Bilal Book Center mini market Shadman,books_and_tech,31.535452599999992,74.3294782,0.7
Tnitrend Display Centre,books_and_tech,31.531291699999997,74.352403,0.7
khokhar book depot,books_and_tech,31.461511900000005,74.30978269999999,0.7
Students Resource,books_and_tech,31.493916399999993,74.4184412,0.7
Jazz Franchise,books_and_tech,31.509701699999997,74.34261609999999,0.7
Aziz Sons Electric,books_and_tech,31.524379900000003,74.34571319999999,0.7
Ali book store,books_and_tech,31.452482699999994,74.2180441,0.7
Iqbal Saeed & Co Pumps,books_and_tech,31.57604389999999,74.3236731,0.7
Muhammad Yousaf and Sons,books_and_tech,31.579039600000005,74.30297949999999,0.7
Muhammad Yousaf and Sons,books_and_tech,31.579035299999997,74.30312659999998,0.7
Manzoor Law Book House,books_and_tech,31.561714700000003,74.31262309999998,0.7
Hafiz Old and New Books,books_and_tech,31.5197486,74.28731989999999,0.7
Variety Books,books_and_tech,31.508975699999997,74.34520269999999,0.7
Books n Beans,books_and_tech,31.522187199999998,74.3562928,0.7
Bhai Bhai Book Store,books_and_tech,31.5197302,74.29141049999998,0.7
Shalimar Electronics,books_and_tech,31.4437973,74.27812129999998,0.7
Khokhar book depot.,books_and_tech,31.4614843,74.3095582,0.7
Lala Book Depot,books_and_tech,31.551815000000012,74.3615963,0.7
G.H.Butt & Sons,books_and_tech,31.563837199999984,74.3180824,0.7
Haire service center,books_and_tech,31.512943500000002,74.3252374,0.7
Energy Savor Repairing Shop,books_and_tech,31.4594634,74.3117888,0.7
Tetralink Technologies,books_and_tech,31.5629083,74.3179213,0.7
DIGILOG.PK,books_and_tech,31.561334400000007,74.31780969999998,0.7
Readings,books_and_tech,31.519828,74.346436,0.7
Khizar Car Deck,books_and_tech,31.543332499999995,74.4232403,0.7
Zaib Electronics Lahore,books_and_tech,31.49512081420816,74.41908989687218,0.7
Etech Store,books_and_tech,31.483439409946655,74.395797442994,0.7
Faisal Khan Electric Store,books_and_tech,31.48276019295419,74.39650606860323,0.7
Kitabistan Book Store,books_and_tech,31.483034467742964,74.39564834324048,0.7
General Electric Store,books_and_tech,31.48257250333398,74.39493096626823,0.7
Chishti Book Depot,books_and_tech,31.458157700029822,74.37510885000462,0.7
MASTER ELECTRIC COMPANY,books_and_tech,31.469619247964868,74.4292254241437,0.7
Akbar Electric Store,books_and_tech,31.469413244558346,74.42949648472197,0.7
Punjab Electric Company,books_and_tech,31.469045400008234,74.42956204999619,0.7
Star Electronics,books_and_tech,31.49419930001993,74.3885426499999,0.7
Shah G Electric Service,books_and_tech,31.54848090003106,74.40140414999217,0.7
